name,diameter,weight
orange,9.63,170.44
orange,9.63,170.44
orange,9.63,170.44
orange,9.63,170.45
orange,9.63,170.47
orange,9.63,170.49
orange,9.63,170.49
orange,9.63,170.51
orange,9.63,170.51
orange,9.63,170.53
orange,9.63,170.54
orange,9.63,170.58
orange,9.63,170.6
orange,9.63,170.61
orange,9.64,170.65
orange,9.64,170.66
orange,9.64,170.68
orange,9.64,170.69
orange,9.64,170.7
orange,9.64,170.74
orange,9.64,170.75
orange,9.64,170.76
orange,9.64,170.76
orange,9.64,170.76
orange,9.64,170.77
orange,9.64,170.8
orange,9.64,170.8
orange,9.65,170.83
orange,9.65,170.87
orange,9.65,170.88
orange,9.65,170.9
orange,9.65,170.9
orange,9.65,170.97
orange,9.65,170.98
orange,9.65,171.01
orange,9.65,171.01
orange,9.65,171.02
orange,9.65,171.03
orange,9.65,171.03
orange,9.66,171.04
orange,9.66,171.04
orange,9.66,171.05
orange,9.66,171.06
orange,9.66,171.09
orange,9.66,171.12
orange,9.66,171.13
orange,9.66,171.14
orange,9.66,171.15
orange,9.66,171.15
orange,9.66,171.16
orange,9.67,171.16
orange,9.67,171.17
orange,9.67,171.18
orange,9.67,171.2
orange,9.67,171.21
orange,9.67,171.21
orange,9.67,171.22
orange,9.67,171.24
orange,9.68,171.24
orange,9.68,171.27
orange,9.68,171.3
orange,9.68,171.3
orange,9.68,171.34
orange,9.68,171.35
orange,9.68,171.36
orange,9.68,171.36
orange,9.68,171.36
orange,9.68,171.38
orange,9.68,171.39
orange,9.69,171.41
orange,9.69,171.42
orange,9.69,171.43
orange,9.69,171.43
orange,9.69,171.47
orange,9.69,171.5
orange,9.69,171.54
orange,9.69,171.54
orange,9.69,171.57
orange,9.69,171.59
orange,9.7,171.63
orange,9.7,171.63
orange,9.7,171.65
orange,9.7,171.66
orange,9.7,171.67
orange,9.7,171.68
orange,9.7,171.71
orange,9.7,171.74
orange,9.7,171.79
orange,9.7,171.79
orange,9.7,171.81
orange,9.7,171.81
orange,9.7,171.84
orange,9.7,171.85
orange,9.7,171.88
orange,9.71,171.88
orange,9.71,171.89
orange,9.71,171.89
orange,9.71,171.9
orange,9.71,171.94
orange,9.71,171.96
orange,9.71,171.97
orange,9.71,172
orange,9.71,172.05
orange,9.71,172.06
orange,9.72,172.07
orange,9.72,172.07
orange,9.72,172.08
orange,9.72,172.1
orange,9.72,172.11
orange,9.72,172.15
orange,9.72,172.15
orange,9.73,172.17
orange,9.73,172.17
orange,9.73,172.24
orange,9.73,172.25
orange,9.73,172.25
orange,9.73,172.27
orange,9.73,172.28
orange,9.73,172.28
orange,9.74,172.29
orange,9.74,172.3
orange,9.74,172.31
orange,9.74,172.32
orange,9.74,172.34
orange,9.75,172.36
orange,9.75,172.37
orange,9.75,172.38
orange,9.76,172.39
orange,9.76,172.39
orange,9.76,172.4
orange,9.76,172.46
orange,9.76,172.49
orange,9.76,172.49
orange,9.76,172.5
orange,9.76,172.52
orange,9.76,172.53
orange,9.76,172.54
orange,9.76,172.55
orange,9.76,172.56
orange,9.76,172.57
orange,9.76,172.66
orange,9.76,172.68
orange,9.77,172.68
orange,9.77,172.68
orange,9.77,172.72
orange,9.77,172.74
orange,9.77,172.74
orange,9.77,172.81
orange,9.77,172.82
orange,9.77,172.88
orange,9.77,172.88
orange,9.77,172.89
orange,9.77,172.92
orange,9.78,172.92
orange,9.78,172.94
orange,9.78,172.96
orange,9.78,172.97
orange,9.78,172.97
orange,9.78,172.98
orange,9.78,173.03
orange,9.78,173.05
orange,9.78,173.06
orange,9.78,173.07
orange,9.78,173.09
orange,9.78,173.12
orange,9.78,173.2
orange,9.78,173.21
orange,9.79,173.24
orange,9.79,173.24
orange,9.79,173.25
orange,9.79,173.25
orange,9.79,173.25
orange,9.79,173.26
orange,9.8,173.26
orange,9.8,173.28
orange,9.8,173.29
orange,9.8,173.31
orange,9.8,173.32
orange,9.8,173.32
orange,9.81,173.33
orange,9.81,173.34
orange,9.81,173.37
orange,9.81,173.39
orange,9.81,173.4
orange,9.81,173.41
orange,9.81,173.41
orange,9.81,173.45
orange,9.81,173.47
orange,9.82,173.49
orange,9.82,173.49
orange,9.82,173.5
orange,9.82,173.52
orange,9.82,173.53
orange,9.82,173.56
orange,9.82,173.6
orange,9.83,173.6
orange,9.83,173.62
orange,9.83,173.63
orange,9.83,173.65
orange,9.83,173.66
orange,9.83,173.69
orange,9.83,173.71
orange,9.84,173.76
orange,9.84,173.77
orange,9.84,173.78
orange,9.84,173.8
orange,9.84,173.82
orange,9.84,173.84
orange,9.84,173.84
orange,9.84,173.86
orange,9.84,173.86
orange,9.84,173.89
orange,9.85,173.89
orange,9.85,173.89
orange,9.85,173.91
orange,9.85,173.92
orange,9.85,173.94
orange,9.85,173.95
orange,9.85,173.96
orange,9.86,173.96
orange,9.86,173.99
orange,9.86,174.03
orange,9.86,174.03
orange,9.86,174.04
orange,9.87,174.05
orange,9.87,174.07
orange,9.87,174.07
orange,9.87,174.08
orange,9.87,174.13
orange,9.88,174.13
orange,9.88,174.15
orange,9.88,174.17
orange,9.88,174.17
orange,9.88,174.21
orange,9.88,174.22
orange,9.88,174.25
orange,9.88,174.26
orange,9.88,174.27
orange,9.89,174.28
orange,9.89,174.29
orange,9.89,174.29
orange,9.89,174.35
orange,9.89,174.36
orange,9.89,174.38
orange,9.89,174.43
orange,9.89,174.44
orange,9.89,174.47
orange,9.89,174.47
orange,9.89,174.48
orange,9.89,174.51
orange,9.89,174.55
orange,9.89,174.58
orange,9.89,174.6
orange,9.89,174.71
orange,9.89,174.74
orange,9.9,174.77
orange,9.9,174.78
orange,9.9,174.82
orange,9.9,174.82
orange,9.9,174.89
orange,9.9,174.89
orange,9.9,174.9
orange,9.91,174.9
orange,9.91,174.94
orange,9.91,174.95
orange,9.91,174.97
orange,9.91,174.98
orange,9.91,174.99
orange,9.91,175
orange,9.92,175
orange,9.92,175.02
orange,9.92,175.04
orange,9.92,175.04
orange,9.93,175.05
orange,9.93,175.09
orange,9.93,175.1
orange,9.93,175.11
orange,9.93,175.14
orange,9.93,175.17
orange,9.93,175.21
orange,9.93,175.22
orange,9.93,175.25
orange,9.93,175.26
orange,9.93,175.27
orange,9.93,175.28
orange,9.93,175.31
orange,9.93,175.33
orange,9.93,175.35
orange,9.94,175.36
orange,9.94,175.37
orange,9.94,175.38
orange,9.94,175.41
orange,9.94,175.41
orange,9.94,175.41
orange,9.94,175.42
orange,9.94,175.42
orange,9.95,175.45
orange,9.95,175.5
orange,9.95,175.5
orange,9.95,175.5
orange,9.95,175.51
orange,9.95,175.52
orange,9.96,175.53
orange,9.96,175.53
orange,9.96,175.54
orange,9.96,175.57
orange,9.96,175.6
orange,9.96,175.65
orange,9.97,175.65
orange,9.97,175.65
orange,9.97,175.65
orange,9.97,175.69
orange,9.97,175.71
orange,9.97,175.72
orange,9.97,175.74
orange,9.97,175.75
orange,9.97,175.77
orange,9.97,175.77
orange,9.98,175.78
orange,9.98,175.8
orange,9.98,175.81
orange,9.98,175.81
orange,9.98,175.83
orange,9.98,175.87
orange,9.98,175.88
orange,9.98,175.92
orange,9.98,175.92
orange,9.98,175.93
orange,9.98,175.94
orange,9.98,175.98
orange,9.98,175.98
orange,9.98,176
orange,9.99,176.01
orange,9.99,176.03
orange,9.99,176.06
orange,9.99,176.06
orange,9.99,176.1
orange,9.99,176.11
orange,9.99,176.13
orange,9.99,176.14
orange,10,176.15
orange,10,176.15
orange,10,176.16
orange,10,176.18
orange,10.01,176.18
orange,10.01,176.19
orange,10.01,176.21
orange,10.01,176.21
orange,10.01,176.22
orange,10.01,176.22
orange,10.02,176.22
orange,10.02,176.24
orange,10.02,176.31
orange,10.02,176.33
orange,10.02,176.35
orange,10.02,176.35
orange,10.02,176.35
orange,10.02,176.41
orange,10.03,176.42
orange,10.03,176.45
orange,10.03,176.51
orange,10.04,176.54
orange,10.04,176.54
orange,10.04,176.57
orange,10.04,176.57
orange,10.05,176.58
orange,10.05,176.59
orange,10.05,176.6
orange,10.05,176.6
orange,10.05,176.62
orange,10.05,176.62
orange,10.06,176.62
orange,10.06,176.66
orange,10.06,176.67
orange,10.06,176.69
orange,10.06,176.71
orange,10.06,176.72
orange,10.07,176.73
orange,10.07,176.73
orange,10.07,176.75
orange,10.07,176.76
orange,10.07,176.76
orange,10.07,176.8
orange,10.07,176.82
orange,10.07,176.83
orange,10.07,176.84
orange,10.07,176.84
orange,10.07,176.87
orange,10.07,176.87
orange,10.07,176.92
orange,10.07,176.93
orange,10.07,177.01
orange,10.08,177.02
orange,10.08,177.08
orange,10.08,177.12
orange,10.08,177.13
orange,10.09,177.13
orange,10.09,177.14
orange,10.09,177.14
orange,10.09,177.15
orange,10.09,177.18
orange,10.09,177.18
orange,10.09,177.18
orange,10.1,177.2
orange,10.1,177.21
orange,10.1,177.22
orange,10.1,177.24
orange,10.1,177.25
orange,10.1,177.26
orange,10.1,177.26
orange,10.1,177.31
orange,10.11,177.32
orange,10.11,177.35
orange,10.12,177.37
orange,10.12,177.38
orange,10.12,177.38
orange,10.12,177.4
orange,10.12,177.42
orange,10.12,177.43
orange,10.12,177.46
orange,10.13,177.47
orange,10.13,177.48
orange,10.13,177.51
orange,10.13,177.51
orange,10.13,177.54
orange,10.13,177.58
orange,10.13,177.59
orange,10.13,177.59
orange,10.13,177.6
orange,10.14,177.65
orange,10.14,177.69
orange,10.14,177.71
orange,10.14,177.71
orange,10.15,177.77
orange,10.15,177.79
orange,10.15,177.81
orange,10.15,177.82
orange,10.15,177.83
orange,10.15,177.84
orange,10.16,177.89
orange,10.16,177.9
orange,10.16,177.95
orange,10.16,178.01
orange,10.16,178.07
orange,10.16,178.11
orange,10.16,178.11
orange,10.16,178.24
orange,10.16,178.25
orange,10.17,178.28
orange,10.17,178.29
orange,10.17,178.3
orange,10.17,178.34
orange,10.17,178.34
orange,10.17,178.37
orange,10.17,178.38
orange,10.18,178.43
orange,10.18,178.43
orange,10.18,178.46
orange,10.18,178.51
orange,10.19,178.52
orange,10.19,178.53
orange,10.19,178.53
orange,10.2,178.55
orange,10.2,178.56
orange,10.2,178.57
orange,10.2,178.6
orange,10.2,178.6
orange,10.2,178.6
orange,10.21,178.62
orange,10.21,178.62
orange,10.21,178.63
orange,10.21,178.63
orange,10.21,178.65
orange,10.22,178.66
orange,10.22,178.67
orange,10.22,178.68
orange,10.22,178.7
orange,10.22,178.73
orange,10.23,178.78
orange,10.23,178.79
orange,10.23,178.81
orange,10.23,178.81
orange,10.23,178.87
orange,10.24,178.9
orange,10.24,178.9
orange,10.24,178.95
orange,10.25,178.99
orange,10.25,178.99
orange,10.25,179
orange,10.25,179.06
orange,10.25,179.09
orange,10.26,179.12
orange,10.26,179.17
orange,10.26,179.18
orange,10.26,179.18
orange,10.26,179.2
orange,10.27,179.23
orange,10.27,179.27
orange,10.27,179.27
orange,10.27,179.34
orange,10.27,179.36
orange,10.27,179.42
orange,10.28,179.42
orange,10.28,179.42
orange,10.28,179.44
orange,10.28,179.44
orange,10.28,179.55
orange,10.29,179.57
orange,10.29,179.57
orange,10.29,179.59
orange,10.29,179.61
orange,10.29,179.62
orange,10.3,179.63
orange,10.3,179.64
orange,10.3,179.64
orange,10.3,179.71
orange,10.3,179.71
orange,10.3,179.72
orange,10.3,179.76
orange,10.3,179.76
orange,10.3,179.79
orange,10.3,179.82
orange,10.3,179.88
orange,10.31,179.9
orange,10.31,179.91
orange,10.31,180
orange,10.31,180.03
orange,10.31,180.05
orange,10.32,180.08
orange,10.32,180.08
orange,10.32,180.12
orange,10.32,180.14
orange,10.32,180.16
orange,10.33,180.17
orange,10.33,180.23
orange,10.33,180.23
orange,10.33,180.28
orange,10.33,180.28
orange,10.34,180.28
orange,10.34,180.29
orange,10.34,180.3
orange,10.34,180.37
orange,10.34,180.37
orange,10.35,180.45
orange,10.35,180.5
orange,10.35,180.52
orange,10.35,180.52
orange,10.35,180.58
orange,10.35,180.6
orange,10.36,180.6
orange,10.36,180.6
orange,10.36,180.63
orange,10.36,180.64
orange,10.36,180.66
orange,10.36,180.66
orange,10.36,180.69
orange,10.37,180.73
orange,10.37,180.75
orange,10.37,180.76
orange,10.37,180.77
orange,10.37,180.86
orange,10.37,180.87
orange,10.37,180.92
orange,10.38,180.93
orange,10.38,180.98
orange,10.38,181
orange,10.39,181.01
orange,10.39,181.05
orange,10.39,181.05
orange,10.39,181.19
orange,10.39,181.23
orange,10.39,181.26
orange,10.39,181.29
orange,10.4,181.34
orange,10.4,181.35
orange,10.4,181.38
orange,10.4,181.38
orange,10.4,181.41
orange,10.41,181.48
orange,10.41,181.5
orange,10.41,181.55
orange,10.41,181.61
orange,10.41,181.63
orange,10.41,181.66
orange,10.42,181.68
orange,10.42,181.71
orange,10.42,181.72
orange,10.43,181.75
orange,10.43,181.76
orange,10.43,181.78
orange,10.43,181.79
orange,10.44,181.87
orange,10.44,181.92
orange,10.44,181.94
orange,10.44,181.97
orange,10.45,181.97
orange,10.45,182.07
orange,10.45,182.07
orange,10.45,182.08
orange,10.46,182.13
orange,10.46,182.17
orange,10.47,182.18
orange,10.47,182.19
orange,10.47,182.23
orange,10.48,182.26
orange,10.48,182.29
orange,10.48,182.31
orange,10.49,182.32
orange,10.49,182.35
orange,10.49,182.38
orange,10.49,182.41
orange,10.49,182.44
orange,10.5,182.48
orange,10.5,182.49
orange,10.5,182.52
orange,10.5,182.53
orange,10.51,182.55
orange,10.51,182.56
orange,10.51,182.59
orange,10.51,182.62
orange,10.52,182.7
orange,10.52,182.72
orange,10.52,182.74
orange,10.52,182.75
orange,10.53,182.81
orange,10.53,182.83
orange,10.54,182.83
orange,10.54,182.86
orange,10.54,182.89
orange,10.54,182.91
orange,10.54,182.95
orange,10.55,182.99
orange,10.55,183.03
orange,10.55,183.04
orange,10.56,183.07
orange,10.56,183.13
orange,10.56,183.15
orange,10.57,183.17
orange,10.57,183.21
orange,10.57,183.24
orange,10.58,183.32
orange,10.58,183.33
orange,10.58,183.37
orange,10.59,183.4
orange,10.59,183.4
orange,10.59,183.42
orange,10.59,183.46
orange,10.59,183.49
orange,10.6,183.55
orange,10.6,183.57
orange,10.6,183.57
orange,10.61,183.69
orange,10.61,183.71
orange,10.61,183.71
orange,10.61,183.87
orange,10.61,183.88
orange,10.62,183.89
orange,10.62,183.93
orange,10.63,183.95
orange,10.63,183.98
orange,10.63,184.01
orange,10.63,184.16
orange,10.64,184.21
orange,10.64,184.22
orange,10.64,184.24
orange,10.64,184.3
orange,10.65,184.31
orange,10.65,184.31
orange,10.65,184.43
orange,10.65,184.45
orange,10.65,184.5
orange,10.66,184.5
orange,10.66,184.54
orange,10.67,184.55
orange,10.67,184.56
orange,10.67,184.58
orange,10.67,184.66
orange,10.67,184.69
orange,10.67,184.7
orange,10.67,184.71
orange,10.67,184.74
orange,10.67,184.83
orange,10.7,184.84
orange,10.7,184.86
orange,10.7,184.87
orange,10.71,184.91
orange,10.71,185
orange,10.71,185
orange,10.73,185.03
orange,10.74,185.04
orange,10.74,185.08
orange,10.74,185.13
orange,10.74,185.16
orange,10.74,185.18
orange,10.74,185.29
orange,10.74,185.37
orange,10.75,185.44
orange,10.76,185.45
orange,10.76,185.45
orange,10.76,185.45
orange,10.76,185.48
orange,10.77,185.48
orange,10.77,185.7
orange,10.77,185.72
orange,10.77,185.79
orange,10.77,185.83
orange,10.78,185.83
orange,10.78,185.98
orange,10.78,186
orange,10.78,186.03
orange,10.78,186.09
orange,10.79,186.12
orange,10.79,186.16
orange,10.79,186.17
orange,10.79,186.19
orange,10.8,186.25
orange,10.8,186.3
orange,10.8,186.35
orange,10.82,186.36
orange,10.82,186.41
orange,10.83,186.53
orange,10.83,186.62
orange,10.83,186.63
orange,10.83,186.64
orange,10.83,186.77
orange,10.84,186.8
orange,10.84,187
orange,10.85,187.01
orange,10.86,187.04
orange,10.86,187.05
orange,10.87,187.1
orange,10.87,187.12
orange,10.87,187.24
orange,10.87,187.25
orange,10.87,187.27
orange,10.88,187.39
orange,10.88,187.44
orange,10.88,187.47
orange,10.88,187.57
orange,10.89,187.6
orange,10.89,187.6
orange,10.89,187.66
orange,10.9,187.67
orange,10.9,187.69
orange,10.9,187.89
orange,10.9,187.91
orange,10.9,187.94
orange,10.9,187.99
orange,10.9,188.03
orange,10.91,188.03
orange,10.91,188.07
orange,10.91,188.09
orange,10.91,188.17
orange,10.91,188.2
orange,10.91,188.32
orange,10.91,188.39
orange,10.91,188.4
orange,10.92,188.4
orange,10.93,188.43
orange,10.94,188.44
orange,10.94,188.44
orange,10.94,188.47
orange,10.95,188.5
orange,10.95,188.51
orange,10.96,188.59
orange,10.96,188.71
orange,10.97,188.73
orange,10.97,188.85
orange,10.98,188.91
orange,10.98,188.98
orange,10.98,188.99
orange,10.98,189.06
orange,10.99,189.22
orange,10.99,189.38
orange,11,189.61
orange,11.02,189.63
orange,11.04,189.65
orange,11.04,189.79
orange,11.04,189.84
orange,11.04,190
orange,11.05,190.12
orange,11.05,190.22
orange,11.05,190.25
orange,11.06,190.31
orange,11.06,190.33
orange,11.07,190.33
orange,11.07,190.42
orange,11.08,190.53
orange,11.09,190.55
orange,11.09,190.67
orange,11.09,190.68
orange,11.1,190.76
orange,11.11,190.78
orange,11.12,190.92
orange,11.12,191.01
orange,11.12,191.09
orange,11.13,191.09
orange,11.15,191.23
orange,11.16,191.24
orange,11.16,191.28
orange,11.16,191.58
orange,11.17,191.67
orange,11.17,191.7
orange,11.17,191.75
orange,11.2,191.8
orange,11.2,191.8
orange,11.21,191.82
orange,11.21,191.9
orange,11.21,191.94
orange,11.21,191.97
orange,11.22,191.98
orange,11.23,191.98
orange,11.23,192.05
orange,11.24,192.06
orange,11.24,192.11
orange,11.25,192.16
orange,11.25,192.23
orange,11.26,192.32
orange,11.29,192.34
orange,11.29,192.4
orange,11.3,192.47
orange,11.3,192.49
orange,11.3,192.59
orange,11.31,192.64
orange,11.31,192.69
orange,11.32,193.08
orange,11.32,193.1
orange,11.33,193.16
orange,11.33,193.22
orange,11.34,193.51
orange,11.34,193.66
orange,11.35,194.18
orange,11.36,194.2
orange,11.36,194.59
orange,11.37,194.64
orange,11.38,194.66
orange,11.39,194.67
orange,11.39,194.81
orange,11.39,194.89
orange,11.4,194.93
orange,11.41,194.96
orange,11.41,195.09
orange,11.42,195.28
orange,11.43,195.33
orange,11.44,195.45
orange,11.45,195.47
orange,11.46,195.65
orange,11.49,195.78
orange,11.49,195.88
orange,11.5,195.9
orange,11.51,196.15
orange,11.53,196.54
orange,11.53,196.77
orange,11.53,196.84
orange,11.53,197.13
orange,11.55,197.25
orange,11.58,197.58
orange,11.58,197.68
orange,11.58,198.36
orange,11.6,198.64
orange,11.62,198.67
orange,11.64,198.84
orange,11.64,199.06
orange,11.65,199.53
orange,11.65,199.55
orange,11.67,200.11
orange,11.69,200.24
orange,11.69,200.38
orange,11.75,200.66
orange,11.77,200.94
orange,11.77,201.27
orange,11.78,202.41
orange,11.8,203.12
orange,11.8,203.94
orange,11.81,205.3
orange,11.85,205.44
orange,11.9,205.54
orange,11.93,206.66
orange,11.97,206.75
orange,12.01,206.84
orange,12.04,207.91
orange,12.21,208.93
orange,12.21,212.23
orange,12.22,212.77
orange,12.22,217
orange,12.28,217.04
orange,12.55,218.07
orange,12.75,230.13
orange,12.87,231.09
grapefruit,7.63,126.79
grapefruit,7.69,133.98
grapefruit,7.72,135.56
grapefruit,7.77,135.62
grapefruit,7.84,136.63
grapefruit,7.94,137.66
grapefruit,8.05,138.87
grapefruit,8.11,139.26
grapefruit,8.18,140.2
grapefruit,8.19,140.91
grapefruit,8.19,142.93
grapefruit,8.21,144.85
grapefruit,8.24,145.52
grapefruit,8.24,146.47
grapefruit,8.29,146.51
grapefruit,8.3,146.61
grapefruit,8.36,146.71
grapefruit,8.36,146.81
grapefruit,8.37,146.85
grapefruit,8.37,147.07
grapefruit,8.45,147.43
grapefruit,8.47,147.62
grapefruit,8.5,147.72
grapefruit,8.5,147.78
grapefruit,8.51,148.03
grapefruit,8.51,148.26
grapefruit,8.53,148.35
grapefruit,8.54,148.96
grapefruit,8.59,149.2
grapefruit,8.59,149.33
grapefruit,8.61,149.39
grapefruit,8.64,149.42
grapefruit,8.65,149.83
grapefruit,8.66,150.01
grapefruit,8.66,150.03
grapefruit,8.67,150.17
grapefruit,8.67,150.38
grapefruit,8.68,150.6
grapefruit,8.68,150.63
grapefruit,8.69,150.69
grapefruit,8.69,150.75
grapefruit,8.71,151.09
grapefruit,8.73,151.11
grapefruit,8.74,151.13
grapefruit,8.74,151.22
grapefruit,8.75,151.29
grapefruit,8.76,151.65
grapefruit,8.76,152.22
grapefruit,8.78,152.42
grapefruit,8.79,152.53
grapefruit,8.79,152.59
grapefruit,8.8,152.79
grapefruit,8.8,152.82
grapefruit,8.8,152.88
grapefruit,8.81,153.01
grapefruit,8.81,153.11
grapefruit,8.81,153.13
grapefruit,8.81,153.14
grapefruit,8.82,153.42
grapefruit,8.84,153.52
grapefruit,8.84,153.89
grapefruit,8.84,154.05
grapefruit,8.85,154.07
grapefruit,8.85,154.17
grapefruit,8.86,154.23
grapefruit,8.86,154.26
grapefruit,8.86,154.28
grapefruit,8.88,154.31
grapefruit,8.88,154.33
grapefruit,8.89,154.44
grapefruit,8.9,154.45
grapefruit,8.9,154.81
grapefruit,8.9,154.88
grapefruit,8.91,155.15
grapefruit,8.92,155.25
grapefruit,8.92,155.27
grapefruit,8.92,155.49
grapefruit,8.93,155.53
grapefruit,8.93,155.54
grapefruit,8.95,155.62
grapefruit,8.96,155.65
grapefruit,8.96,155.67
grapefruit,8.96,155.69
grapefruit,8.97,155.84
grapefruit,9,156.08
grapefruit,9.01,156.09
grapefruit,9.02,156.16
grapefruit,9.02,156.18
grapefruit,9.02,156.29
grapefruit,9.03,156.29
grapefruit,9.03,156.43
grapefruit,9.03,156.5
grapefruit,9.03,156.87
grapefruit,9.03,156.92
grapefruit,9.05,157.2
grapefruit,9.05,157.21
grapefruit,9.06,157.26
grapefruit,9.06,157.31
grapefruit,9.06,157.49
grapefruit,9.06,157.55
grapefruit,9.06,157.57
grapefruit,9.06,157.66
grapefruit,9.07,157.71
grapefruit,9.07,157.72
grapefruit,9.07,157.74
grapefruit,9.07,157.75
grapefruit,9.08,157.78
grapefruit,9.08,158
grapefruit,9.08,158.05
grapefruit,9.09,158.2
grapefruit,9.09,158.28
grapefruit,9.09,158.28
grapefruit,9.09,158.33
grapefruit,9.09,158.42
grapefruit,9.1,158.51
grapefruit,9.1,158.52
grapefruit,9.1,158.54
grapefruit,9.1,158.57
grapefruit,9.1,158.59
grapefruit,9.11,158.64
grapefruit,9.11,158.73
grapefruit,9.11,158.8
grapefruit,9.11,159.05
grapefruit,9.11,159.16
grapefruit,9.12,159.18
grapefruit,9.12,159.34
grapefruit,9.12,159.37
grapefruit,9.12,159.39
grapefruit,9.12,159.41
grapefruit,9.13,159.44
grapefruit,9.13,159.48
grapefruit,9.13,159.54
grapefruit,9.13,159.56
grapefruit,9.13,159.61
grapefruit,9.13,159.71
grapefruit,9.14,159.9
grapefruit,9.15,159.98
grapefruit,9.15,160.07
grapefruit,9.15,160.12
grapefruit,9.15,160.13
grapefruit,9.16,160.14
grapefruit,9.17,160.17
grapefruit,9.17,160.19
grapefruit,9.17,160.36
grapefruit,9.17,160.44
grapefruit,9.18,160.55
grapefruit,9.18,160.58
grapefruit,9.18,160.67
grapefruit,9.18,160.7
grapefruit,9.19,160.73
grapefruit,9.19,160.76
grapefruit,9.19,160.8
grapefruit,9.19,160.84
grapefruit,9.2,160.84
grapefruit,9.2,160.87
grapefruit,9.2,160.93
grapefruit,9.2,161.01
grapefruit,9.22,161.03
grapefruit,9.23,161.04
grapefruit,9.23,161.08
grapefruit,9.23,161.11
grapefruit,9.23,161.11
grapefruit,9.23,161.15
grapefruit,9.23,161.19
grapefruit,9.24,161.35
grapefruit,9.24,161.38
grapefruit,9.25,161.43
grapefruit,9.25,161.44
grapefruit,9.26,161.5
grapefruit,9.26,161.59
